id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
GLYCTK	4	0.10237	0.17647	0.908788	3313	2	-0.78616	0.89118	0.89114	0.97199	16859	0	-0.78616
DDX28	4	0.10237	0.17647	0.908788	3314	2	-0.78616	0.042925	0.075894	0.883486	1254	1	-0.78616
HTRA3	4	0.10237	0.17647	0.908788	3315	2	-0.78616	0.24579	0.25221	0.964979	4745	1	-0.78616
TGS1	4	0.10237	0.17647	0.908788	3316	2	-0.41336	0.89118	0.89114	0.97199	16218	0	-0.41336
UBIAD1	4	0.10237	0.17647	0.908788	3317	2	-0.28425	0.65232	0.6522	0.970422	11647	0	-0.28425
QSER1	4	0.10237	0.17647	0.908788	3318	2	0.0088625	0.10129	0.13261	0.897576	2211	1	0.0088625
ZZEF1	4	0.10237	0.17647	0.908788	3319	2	-0.78616	0.51232	0.51198	0.966282	9915	0	-0.78616
SUPT4H1	4	0.10237	0.17647	0.908788	3320	2	-0.28299	0.0037339	0.01013	0.7395	174	1	-0.28299
FNTA	4	0.10237	0.17647	0.908788	3321	2	-1.2881	0.98595	0.98593	0.995681	18699	0	-1.2881
HTR2B	4	0.10237	0.17647	0.908788	3322	2	-0.78616	0.89118	0.89114	0.97199	16436	0	-0.78616
PSMB4	4	0.10237	0.17647	0.908788	3323	2	-1.2881	0.98595	0.98593	0.995681	18655	0	-1.2881
PFDN1	4	0.10237	0.17647	0.908788	3324	2	-0.28425	0.51232	0.51198	0.966282	9691	0	-0.28425
CRX	4	0.10237	0.17647	0.908788	3325	2	-0.78331	0.89118	0.89114	0.97199	16942	0	-0.78331
KRTAP19-9B	4	0.10237	0.17647	0.908788	3326	2	-0.5761	0.89118	0.89114	0.97199	16194	0	-0.5761
TRP53I13	4	0.10237	0.17647	0.908788	3327	2	-0.5761	0.89118	0.89114	0.97199	17273	0	-0.5761
DDX3X	4	0.10237	0.17647	0.908788	3328	2	-0.78489	0.51232	0.51198	0.966282	9878	0	-0.78489
RSL1D1	4	0.10237	0.17647	0.908788	3329	2	-0.9921	0.89118	0.89114	0.97199	16191	0	-0.9921
SON	4	0.10237	0.17647	0.908788	3330	2	-0.28425	0.51232	0.51198	0.966282	9157	0	-0.28425
KCNB1	4	0.10237	0.17647	0.908788	3331	2	-1.2881	0.51232	0.51198	0.966282	8559	0	-1.2881
LZTFL1	4	0.10237	0.17647	0.908788	3332	2	-0.34388	0.89118	0.89114	0.97199	16558	0	-0.34388
A2M	4	0.10237	0.17647	0.908788	3333	2	-0.1212	0.10129	0.13261	0.897576	2215	1	-0.1212
SLC17A8	4	0.10237	0.17647	0.908788	3334	2	-0.28299	0.51232	0.51198	0.966282	9695	0	-0.28299
SOX30	4	0.10237	0.17647	0.908788	3335	2	-0.5761	0.89118	0.89114	0.97199	16855	0	-0.5761
BLOC1S5	4	0.10237	0.17647	0.908788	3336	2	-0.78616	0.89118	0.89114	0.97199	16235	0	-0.78616
RRAGA	4	0.10237	0.17647	0.908788	3337	2	-0.49146	0.89118	0.89114	0.97199	16294	0	-0.49146
HIST1H1A	4	0.10237	0.17647	0.908788	3338	2	-1.2881	0.89118	0.89114	0.97199	16433	0	-1.2881
PLXNC1	4	0.10237	0.17647	0.908788	3339	2	-1.2881	0.34261	0.34226	0.966282	6205	1	-1.2881
TMEM201	4	0.10237	0.17647	0.908788	3340	2	-0.78331	0.89118	0.89114	0.97199	16318	0	-0.78331
PPARGC1A	4	0.10237	0.17647	0.908788	3341	2	-0.36631	0.89118	0.89114	0.97199	16463	0	-0.36631
IGFBP5	4	0.10237	0.17647	0.908788	3342	2	-0.78616	0.98595	0.98593	0.995681	18611	0	-0.78616
TBC1D1	4	0.10237	0.17647	0.908788	3343	2	-0.78616	0.89118	0.89114	0.97199	16847	0	-0.78616
GHRHR	4	0.10237	0.17647	0.908788	3344	2	-0.78616	0.89118	0.89114	0.97199	16203	0	-0.78616
CYP4A10	4	0.10237	0.17647	0.908788	3345	2	-0.49304	0.24579	0.25221	0.964979	4530	1	-0.49304
APC	4	0.10237	0.17647	0.908788	3346	2	-0.5761	0.65232	0.6522	0.970422	11530	0	-0.5761
SGCD	4	0.10237	0.17647	0.908788	3347	2	-0.78616	0.65232	0.6522	0.970422	11537	0	-0.78616
APOA5	4	0.10237	0.17647	0.908788	3348	2	-0.49019	0.51232	0.51198	0.966282	9820	0	-0.49019
NR1D2	4	0.10237	0.17647	0.908788	3349	2	-0.28425	0.65232	0.6522	0.970422	11603	0	-0.28425
PDGFRA	4	0.10237	0.17647	0.908788	3350	2	-0.5761	0.51232	0.51198	0.966282	10007	0	-0.5761
ERCC3	4	0.10237	0.17647	0.908788	3351	2	-0.78616	0.51232	0.51198	0.966282	9159	0	-0.78616
RPL3L	4	0.10237	0.17647	0.908788	3352	2	-1.2881	0.98595	0.98593	0.995681	18618	0	-1.2881
TNFAIP3	4	0.10237	0.17647	0.908788	3353	2	-0.28425	0.1417	0.16449	0.925858	3054	1	-0.28425
OLFML1	4	0.10237	0.17647	0.908788	3354	2	-0.28197	0.24579	0.25221	0.964979	4160	1	-0.28197
OLFR303	4	0.10237	0.17647	0.908788	3355	2	-0.78616	0.89118	0.89114	0.97199	16283	0	-0.78616
KCNH5	4	0.10237	0.17647	0.908788	3356	2	-0.28425	0.89118	0.89114	0.97199	16362	0	-0.28425
TFB2M	4	0.10237	0.17647	0.908788	3357	2	-1.2881	0.73504	0.73465	0.97199	13455	0	-1.2881
SNAP25	4	0.10237	0.17647	0.908788	3358	2	-0.28425	0.89118	0.89114	0.97199	16878	0	-0.28425
SEMA5A	4	0.10237	0.17647	0.908788	3359	2	-0.78331	0.1417	0.16449	0.925858	3058	1	-0.78331
HSD17B13	4	0.10237	0.17647	0.908788	3360	2	-0.99622	0.98595	0.98593	0.995681	18651	0	-0.99622
ADRA2B	4	0.10237	0.17647	0.908788	3361	2	0.0088625	0.10129	0.13261	0.897576	2300	1	0.0088625
CSF2RB	4	0.10237	0.17647	0.908788	3362	2	-0.28299	0.7035	0.70319	0.97199	13239	0	-0.28299
ARMC3	4	0.10237	0.17647	0.908788	3363	2	0.0088625	0.24579	0.25221	0.964979	4505	1	0.0088625
AHCYL2	4	0.10237	0.17647	0.908788	3364	2	-0.78331	0.51232	0.51198	0.966282	9108	0	-0.78331
PHF21B	4	0.10237	0.17647	0.908788	3365	2	-1.2881	0.51232	0.51198	0.966282	8593	0	-1.2881
RAB43	4	0.10237	0.17647	0.908788	3366	2	-0.78616	0.73504	0.73465	0.97199	13452	0	-0.78616
COMMD3	4	0.10237	0.17647	0.908788	3367	2	-0.78616	0.65232	0.6522	0.970422	11611	0	-0.78616
TRIM14	4	0.10237	0.17647	0.908788	3368	2	-0.78616	0.73504	0.73465	0.97199	13486	0	-0.78616
OLFR19	4	0.10237	0.17647	0.908788	3369	2	-1.2881	0.67277	0.67266	0.970703	13080	0	-1.2881
UBQLN1	4	0.10237	0.17647	0.908788	3370	2	-1.2881	0.51232	0.51198	0.966282	9887	0	-1.2881
SDHC	4	0.10237	0.17647	0.908788	3371	2	0.0088625	0.024993	0.046532	0.883486	742	1	0.0088625
MYF6	4	0.10237	0.17647	0.908788	3372	2	-0.28425	0.68763	0.68746	0.97199	13159	0	-0.28425
NAT2	4	0.10237	0.17647	0.908788	3373	2	-0.57706	0.16196	0.18087	0.925858	3127	1	-0.57706
EMD	4	0.10237	0.17647	0.908788	3374	2	-0.99622	0.98595	0.98593	0.995681	18641	0	-0.99622
PPP1R15A	4	0.10237	0.17647	0.908788	3375	2	-0.78616	0.89118	0.89114	0.97199	16888	0	-0.78616
DNA2	4	0.10237	0.17647	0.908788	3376	2	-1.2881	0.89118	0.89114	0.97199	16562	0	-1.2881
0610009O20RIK	4	0.10237	0.17647	0.908788	3377	2	-0.78616	0.89118	0.89114	0.97199	16658	0	-0.78616
4930525M21RIK	4	0.10237	0.17647	0.908788	3378	2	0.0088625	0.51232	0.51198	0.966282	9750	0	0.0088625
IL6ST	4	0.10237	0.17647	0.908788	3379	2	-0.78616	0.89118	0.89114	0.97199	16455	0	-0.78616
1700037H04RIK	4	0.10237	0.17647	0.908788	3380	2	-0.78616	0.35636	0.35588	0.966282	6228	1	-0.78616
MAR-04	4	0.10237	0.17647	0.908788	3381	2	-0.78616	0.89118	0.89114	0.97199	16933	0	-0.78616
FAM76B	4	0.10237	0.17647	0.908788	3382	2	-0.1212	0.51232	0.51198	0.966282	8840	0	-0.1212
SEC16A	4	0.10237	0.17647	0.908788	3383	2	-0.28425	0.68668	0.68654	0.97199	13148	0	-0.28425
CYP2B13	4	0.10237	0.17647	0.908788	3384	2	-0.075151	0.63099	0.63087	0.970422	11444	0	-0.075151
SPECC1L	4	0.10237	0.17647	0.908788	3385	2	-0.78616	0.51232	0.51198	0.966282	8792	0	-0.78616
ETV6	4	0.10237	0.17647	0.908788	3386	2	-1.2881	0.89118	0.89114	0.97199	17224	0	-1.2881
UBP1	4	0.10237	0.17647	0.908788	3387	2	-0.28425	0.89118	0.89114	0.97199	16242	0	-0.28425
ADRBK2	4	0.10237	0.17647	0.908788	3388	2	-0.78616	0.89118	0.89114	0.97199	16466	0	-0.78616
ZFP398	4	0.10237	0.17647	0.908788	3389	2	-0.69739	0.73504	0.73465	0.97199	13607	0	-0.69739
SOD2	4	0.10237	0.17647	0.908788	3390	2	-0.5761	0.51232	0.51198	0.966282	8718	0	-0.5761
SHQ1	4	0.10237	0.17647	0.908788	3391	2	-1.2881	0.65232	0.6522	0.970422	11566	0	-1.2881
CLDN2	4	0.10237	0.17647	0.908788	3392	2	-0.28425	0.51232	0.51198	0.966282	8672	0	-0.28425
TTC26	4	0.10237	0.17647	0.908788	3393	2	-0.49019	0.51232	0.51198	0.966282	9846	0	-0.49019
PRSS48	4	0.10237	0.17647	0.908788	3394	2	-0.78616	0.73504	0.73465	0.97199	13629	0	-0.78616
BBS4	4	0.10237	0.17647	0.908788	3395	2	-0.28425	0.63132	0.63118	0.970422	11447	0	-0.28425
GDAP1	4	0.10237	0.17647	0.908788	3396	2	-0.28425	0.89118	0.89114	0.97199	17121	0	-0.28425
RASIP1	4	0.10237	0.17647	0.908788	3397	2	0.0088625	0.24579	0.25221	0.964979	4526	1	0.0088625
CPEB4	4	0.10237	0.17647	0.908788	3398	2	-0.78616	0.51232	0.51198	0.966282	9737	0	-0.78616
ALKBH2	4	0.10237	0.17647	0.908788	3399	2	-1.0264	0.24579	0.25221	0.964979	4440	1	-1.0264
UCHL1	4	0.10237	0.17647	0.908788	3400	2	0.0088625	0.51232	0.51198	0.966282	9405	0	0.0088625
SLC26A4	4	0.10237	0.17647	0.908788	3401	2	-0.28425	0.73504	0.73465	0.97199	13471	0	-0.28425
CLASRP	4	0.10237	0.17647	0.908788	3402	2	-1.2881	0.89118	0.89114	0.97199	17197	0	-1.2881
CRY1	4	0.10237	0.17647	0.908788	3403	2	-1.2881	0.89118	0.89114	0.97199	17076	0	-1.2881
SLC36A3	4	0.10237	0.17647	0.908788	3404	2	-0.78616	0.51232	0.51198	0.966282	8853	0	-0.78616
LRRC46	4	0.10237	0.17647	0.908788	3405	2	-0.28425	0.89118	0.89114	0.97199	16598	0	-0.28425
KHK	4	0.10237	0.17647	0.908788	3406	2	-0.28425	0.51232	0.51198	0.966282	9877	0	-0.28425
CYP3A57	4	0.10237	0.17647	0.908788	3407	2	-0.78616	0.89118	0.89114	0.97199	16647	0	-0.78616
ITPRIP	4	0.10237	0.17647	0.908788	3408	2	-0.78616	0.51232	0.51198	0.966282	9782	0	-0.78616
FABP7	4	0.10237	0.17647	0.908788	3409	2	-0.28299	0.24579	0.25221	0.964979	4416	1	-0.28299
TBC1D9B	4	0.10237	0.17647	0.908788	3410	2	-0.78616	0.89118	0.89114	0.97199	16941	0	-0.78616
CTSLL3	4	0.10237	0.17647	0.908788	3411	2	-0.78616	0.68938	0.68919	0.97199	13168	0	-0.78616
REEP4	4	0.10237	0.17647	0.908788	3412	2	-0.28299	0.34261	0.34226	0.966282	6114	1	-0.28299
ENPP5	4	0.10237	0.17647	0.908788	3413	2	-0.19834	0.24579	0.25221	0.964979	4357	1	-0.19834
FAM19A2	4	0.10237	0.17647	0.908788	3414	2	-0.49146	0.24579	0.25221	0.964979	4280	1	-0.49146
POU2AF1	4	0.10237	0.17647	0.908788	3415	2	-1.2881	0.51232	0.51198	0.966282	8549	0	-1.2881
LIAS	4	0.10237	0.17647	0.908788	3416	2	0.0088625	0.24579	0.25221	0.964979	4301	1	0.0088625
LRRC8E	4	0.10237	0.17647	0.908788	3417	2	-0.28425	0.24579	0.25221	0.964979	4764	1	-0.28425
F5	4	0.10237	0.17647	0.908788	3418	2	-0.28425	0.65232	0.6522	0.970422	11655	0	-0.28425
FAM180A	4	0.10237	0.17647	0.908788	3419	2	-0.78616	0.89118	0.89114	0.97199	16261	0	-0.78616
LMO3	4	0.10237	0.17647	0.908788	3420	2	-0.28425	0.10129	0.13261	0.897576	2435	1	-0.28425
CEP192	4	0.10237	0.17647	0.908788	3421	2	-1.2881	0.89118	0.89114	0.97199	17023	0	-1.2881
ZFP952	4	0.10237	0.17647	0.908788	3422	2	-0.99336	0.98595	0.98593	0.995681	18567	0	-0.99336
SCN8A	4	0.10237	0.17647	0.908788	3423	2	-0.49304	0.060981	0.10187	0.897576	1670	1	-0.49304
OLFR794	4	0.10237	0.17647	0.908788	3424	2	-0.78331	0.73504	0.73465	0.97199	13592	0	-0.78331
GLI3	4	0.10237	0.17647	0.908788	3425	2	-0.28425	0.51232	0.51198	0.966282	8558	0	-0.28425
SDR42E1	4	0.10237	0.17647	0.908788	3426	2	-0.78616	0.89118	0.89114	0.97199	17013	0	-0.78616
MILL1	4	0.10237	0.17647	0.908788	3427	2	-1.2881	0.89118	0.89114	0.97199	17062	0	-1.2881
NECAB1	4	0.10237	0.17647	0.908788	3428	2	-0.28425	0.24579	0.25221	0.964979	4800	1	-0.28425
TMEM192	4	0.10237	0.17647	0.908788	3429	2	0.0088625	0.24579	0.25221	0.964979	4246	1	0.0088625
DDR2	4	0.10237	0.17647	0.908788	3430	2	-1.2881	0.7035	0.70319	0.97199	13264	0	-1.2881
OLFR791	4	0.10237	0.17647	0.908788	3431	2	0.086003	0.051871	0.09026	0.883486	1461	2	0.086003
HMOX1	4	0.10237	0.17647	0.908788	3432	2	-0.28425	0.89118	0.89114	0.97199	16257	0	-0.28425
KITL	4	0.10237	0.17647	0.908788	3433	2	-0.5761	0.89118	0.89114	0.97199	17007	0	-0.5761
NPAT	4	0.10237	0.17647	0.908788	3434	2	-0.075151	0.51232	0.51198	0.966282	9884	0	-0.075151
PEX11B	4	0.10237	0.17647	0.908788	3435	2	-0.28425	0.24579	0.25221	0.964979	4195	1	-0.28425
CDKN1B	4	0.10237	0.17647	0.908788	3436	2	-0.28425	0.89118	0.89114	0.97199	16440	0	-0.28425
VMN2R86	4	0.10237	0.17647	0.908788	3437	2	-0.5761	0.14682	0.16862	0.925858	3081	1	-0.5761
RUFY2	4	0.10237	0.17647	0.908788	3438	2	-0.78616	0.89118	0.89114	0.97199	17155	0	-0.78616
GM13103	4	0.10237	0.17647	0.908788	3439	2	-1.1035	0.89118	0.89114	0.97199	16195	0	-1.1035
ZFP623	4	0.10237	0.17647	0.908788	3440	2	-0.78616	0.89118	0.89114	0.97199	16980	0	-0.78616
DEF8	4	0.10237	0.17647	0.908788	3441	2	-0.9921	0.99685	0.99689	0.998386	18804	0	-0.9921
CLDN7	4	0.10237	0.17647	0.908788	3442	2	-1.2881	0.89118	0.89114	0.97199	17304	0	-1.2881
PLD5	4	0.10237	0.17647	0.908788	3443	2	-0.28425	0.51232	0.51198	0.966282	8613	0	-0.28425
UROS	4	0.10237	0.17647	0.908788	3444	2	-0.78331	0.89118	0.89114	0.97199	17051	0	-0.78331
PLG	4	0.10237	0.17647	0.908788	3445	2	-0.78616	0.34261	0.34226	0.966282	6221	1	-0.78616
AGK	4	0.10237	0.17647	0.908788	3446	2	-0.28425	0.89118	0.89114	0.97199	17237	0	-0.28425
IGSF10	4	0.10237	0.17647	0.908788	3447	2	-0.78489	0.51232	0.51198	0.966282	9259	0	-0.78489
ANXA5	4	0.10237	0.17647	0.908788	3448	2	-0.28425	0.89118	0.89114	0.97199	16804	0	-0.28425
NEK10	4	0.10237	0.17647	0.908788	3449	2	-0.49146	0.89118	0.89114	0.97199	16853	0	-0.49146
EP300	4	0.10237	0.17647	0.908788	3450	2	-0.28425	0.73504	0.73465	0.97199	13477	0	-0.28425
CALU	4	0.10237	0.17647	0.908788	3451	2	-0.78616	0.51232	0.51198	0.966282	9751	0	-0.78616
CLIP3	4	0.10237	0.17647	0.908788	3452	2	-0.78616	0.042925	0.075894	0.883486	1348	1	-0.78616
GDPD5	4	0.10237	0.17647	0.908788	3453	2	-0.28425	0.24579	0.25221	0.964979	4611	1	-0.28425
PIP4K2B	4	0.10237	0.17647	0.908788	3454	2	-0.99622	0.98595	0.98593	0.995681	18675	0	-0.99622
PHKB	4	0.10237	0.17647	0.908788	3455	2	-1.1035	0.89118	0.89114	0.97199	16241	0	-1.1035
1110008F13RIK	4	0.10237	0.17647	0.908788	3456	2	-0.49304	0.51232	0.51198	0.966282	9209	0	-0.49304
RNF145	4	0.10237	0.17647	0.908788	3457	2	-0.78616	0.51232	0.51198	0.966282	9319	0	-0.78616
3110062M04RIK	4	0.10237	0.17647	0.908788	3458	2	-1.1035	0.89118	0.89114	0.97199	16806	0	-1.1035
EFNB2	4	0.10237	0.17647	0.908788	3459	2	-0.80755	0.51232	0.51198	0.966282	8588	0	-0.80755
HMG20A	4	0.10237	0.17647	0.908788	3460	2	0.0088625	0.24579	0.25221	0.964979	4202	1	0.0088625
VMN1R1	4	0.10237	0.17647	0.908788	3461	2	-0.28299	0.24579	0.25221	0.964979	4243	1	-0.28299
SESN3	4	0.10237	0.17647	0.908788	3462	2	-0.78616	0.89118	0.89114	0.97199	16514	0	-0.78616
HPS4	4	0.10237	0.17647	0.908788	3463	2	-0.28425	0.89118	0.89114	0.97199	17019	0	-0.28425
PACRGL	4	0.10237	0.17647	0.908788	3464	2	-0.28425	0.67277	0.67266	0.970703	13070	0	-0.28425
CENPA	4	0.10237	0.17647	0.908788	3465	2	-0.28121	0.10129	0.13261	0.897576	2381	1	-0.28121
MTA3	4	0.10237	0.17647	0.908788	3466	2	-1.2881	0.65232	0.6522	0.970422	11538	0	-1.2881
RBBP5	4	0.10237	0.17647	0.908788	3467	2	-0.80755	0.51232	0.51198	0.966282	9333	0	-0.80755
PION	4	0.10237	0.17647	0.908788	3468	2	-0.80755	0.32264	0.32289	0.966282	6077	1	-0.80755
PIRT	4	0.10237	0.17647	0.908788	3469	2	-0.28425	0.24579	0.25221	0.964979	4586	1	-0.28425
ECHS1	4	0.10237	0.17647	0.908788	3470	2	-1.1035	0.98595	0.98593	0.995681	18673	0	-1.1035
OLFR266	4	0.10237	0.17647	0.908788	3471	2	-0.28425	0.10129	0.13261	0.897576	2275	1	-0.28425
SPIRE1	4	0.10237	0.17647	0.908788	3472	2	-0.28425	0.51232	0.51198	0.966282	8591	0	-0.28425
SMCR8	4	0.10237	0.17647	0.908788	3473	2	-0.48908	0.89118	0.89114	0.97199	16988	0	-0.48908
INPP4B	4	0.10237	0.17647	0.908788	3474	2	-0.78616	0.89118	0.89114	0.97199	16210	0	-0.78616
AASDHPPT	4	0.10237	0.17647	0.908788	3475	2	-0.78616	0.1417	0.16449	0.925858	3034	1	-0.78616
ZFP81	4	0.10237	0.17647	0.908788	3476	2	-0.49019	0.89118	0.89114	0.97199	16605	0	-0.49019
SLC39A10	4	0.10237	0.17647	0.908788	3477	2	-0.78616	0.89118	0.89114	0.97199	16626	0	-0.78616
ZFP644	4	0.10237	0.17647	0.908788	3478	2	-0.075151	0.51232	0.51198	0.966282	9966	0	-0.075151
ZFP212	4	0.10237	0.17647	0.908788	3479	2	-0.99336	0.89118	0.89114	0.97199	17085	0	-0.99336
FBXO46	4	0.10237	0.17647	0.908788	3480	2	-0.99622	0.98595	0.98593	0.995681	18633	0	-0.99622
5730494N06RIK	4	0.10237	0.17647	0.908788	3481	2	0.0088625	0.51232	0.51198	0.966282	8857	0	0.0088625
DAB1	4	0.10237	0.17647	0.908788	3482	2	-0.5761	0.24579	0.25221	0.964979	4696	1	-0.5761
RNF215	4	0.10237	0.17647	0.908788	3483	2	-0.78616	0.34261	0.34226	0.966282	6184	1	-0.78616
BACH2	4	0.10237	0.17647	0.908788	3484	2	-0.99336	0.89118	0.89114	0.97199	17080	0	-0.99336
MKNK1	4	0.10237	0.17647	0.908788	3485	2	-0.78616	0.042925	0.075894	0.883486	1255	1	-0.78616
SLFN2	4	0.10237	0.17647	0.908788	3486	2	-0.78616	0.89118	0.89114	0.97199	17094	0	-0.78616
KLHL26	4	0.10237	0.17647	0.908788	3487	2	-0.78616	0.10129	0.13261	0.897576	2169	1	-0.78616
MC3R	4	0.10237	0.17647	0.908788	3488	2	-0.49304	0.51232	0.51198	0.966282	8833	0	-0.49304
TMEM139	4	0.10237	0.17647	0.908788	3489	2	-0.78616	0.51232	0.51198	0.966282	8974	0	-0.78616
ZBTB45	4	0.10237	0.17647	0.908788	3490	2	-0.99336	0.51232	0.51198	0.966282	8521	0	-0.99336
1700029I15RIK	4	0.10237	0.17647	0.908788	3491	2	-0.78616	0.73504	0.73465	0.97199	13405	0	-0.78616
DSTN	4	0.10237	0.17647	0.908788	3492	2	-0.99336	0.89118	0.89114	0.97199	17166	0	-0.99336
6330545A04RIK	4	0.10237	0.17647	0.908788	3493	2	-0.28425	0.69315	0.69297	0.97199	13184	0	-0.28425
VMN1R5	4	0.10237	0.17647	0.908788	3494	2	-0.78616	0.017442	0.03401	0.883486	589	1	-0.78616
D630045J12RIK	4	0.10237	0.17647	0.908788	3495	2	-0.49304	0.24579	0.25221	0.964979	4614	1	-0.49304
MUG2	4	0.10237	0.17647	0.908788	3496	2	-0.78616	0.89118	0.89114	0.97199	16492	0	-0.78616
FHAD1	4	0.10237	0.17647	0.908788	3497	2	-0.49019	0.89118	0.89114	0.97199	16613	0	-0.49019
NFATC3	4	0.10237	0.17647	0.908788	3498	2	-1.2881	0.24579	0.25221	0.964979	4519	1	-1.2881
NKTR	4	0.10237	0.17647	0.908788	3499	2	-1.2881	0.98595	0.98593	0.995681	18588	0	-1.2881
OXCT1	4	0.10237	0.17647	0.908788	3500	2	-0.78616	0.89118	0.89114	0.97199	17272	0	-0.78616
WIF1	4	0.10237	0.17647	0.908788	3501	2	0.2167	0.025358	0.047144	0.883486	879	2	0.2167
H2AFY2	4	0.10237	0.17647	0.908788	3502	2	-0.78616	0.98595	0.98593	0.995681	18637	0	-0.78616
GPX2	4	0.10237	0.17647	0.908788	3503	2	-1.2881	0.89118	0.89114	0.97199	16476	0	-1.2881
SLC4A3	4	0.10237	0.17647	0.908788	3504	2	-0.78426	0.68216	0.68203	0.97199	13132	0	-0.78426
ADAM2	4	0.10237	0.17647	0.908788	3505	2	-0.28425	0.10129	0.13261	0.897576	2433	1	-0.28425
ZFYVE9	4	0.10237	0.17647	0.908788	3506	2	-1.2881	0.69315	0.69297	0.97199	13203	0	-1.2881
MAB21L1	4	0.10237	0.17647	0.908788	3507	2	-0.78616	0.73504	0.73465	0.97199	13637	0	-0.78616
ZFP263	4	0.10237	0.17647	0.908788	3508	2	-0.075151	0.017442	0.03401	0.883486	590	1	-0.075151
D6WSU163E	4	0.10237	0.17647	0.908788	3509	2	-0.28425	0.89118	0.89114	0.97199	17298	0	-0.28425
SLC12A9	4	0.10237	0.17647	0.908788	3510	2	-0.78616	0.89118	0.89114	0.97199	16164	0	-0.78616
0610012H03RIK	4	0.10237	0.17647	0.908788	3511	2	-0.78616	0.89118	0.89114	0.97199	16843	0	-0.78616
PHKG2	4	0.10237	0.17647	0.908788	3512	2	-0.28425	0.16196	0.18087	0.925858	3174	1	-0.28425
FAM118A	4	0.10237	0.17647	0.908788	3513	2	-0.28425	0.89118	0.89114	0.97199	17232	0	-0.28425
PPP4R4	4	0.10237	0.17647	0.908788	3514	2	-0.49019	0.89118	0.89114	0.97199	16709	0	-0.49019
ODF4	4	0.10237	0.17647	0.908788	3515	2	0.0088625	0.15014	0.17126	0.925858	3089	1	0.0088625
CCNB1	4	0.10237	0.17647	0.908788	3516	2	-0.78331	0.89118	0.89114	0.97199	16157	0	-0.78331
TAS2R139	4	0.10237	0.17647	0.908788	3517	2	-0.99336	0.3629	0.36249	0.966282	6258	0	-0.99336
ARL5B	4	0.10237	0.17647	0.908788	3518	2	-0.48956	0.24579	0.25221	0.964979	4435	1	-0.48956
EIF5A	4	0.10237	0.17647	0.908788	3519	2	-0.78388	0.51232	0.51198	0.966282	8958	0	-0.78388
UCKL1	4	0.10237	0.17647	0.908788	3520	2	-0.28425	0.51232	0.51198	0.966282	8560	0	-0.28425
LPCAT2B	4	0.10237	0.17647	0.908788	3521	2	-0.78616	0.10129	0.13261	0.897576	2234	1	-0.78616
KCTD14	4	0.10237	0.17647	0.908788	3522	2	-0.78616	0.51232	0.51198	0.966282	8605	0	-0.78616
ITGA2B	4	0.10237	0.17647	0.908788	3523	2	-0.69739	0.89118	0.89114	0.97199	16471	0	-0.69739
LPL	4	0.10237	0.17647	0.908788	3524	2	-0.78616	0.51232	0.51198	0.966282	9468	0	-0.78616
MAPRE2	4	0.10237	0.17647	0.908788	3525	2	-1.2881	0.10129	0.13261	0.897576	2210	1	-1.2881
NAT3	4	0.10237	0.17647	0.908788	3526	2	-0.49146	0.51232	0.51198	0.966282	9392	0	-0.49146
OLFR601	4	0.10237	0.17647	0.908788	3527	2	-0.78331	0.89118	0.89114	0.97199	16930	0	-0.78331
GPS2	4	0.10237	0.17647	0.908788	3528	2	-0.78616	0.89118	0.89114	0.97199	17002	0	-0.78616
GPT	4	0.10237	0.17647	0.908788	3529	2	-1.2881	0.51232	0.51198	0.966282	9829	0	-1.2881
6430571L13RIK	4	0.10237	0.17647	0.908788	3530	2	-0.28425	0.10129	0.13261	0.897576	2213	1	-0.28425
OLFR1176	4	0.10237	0.17647	0.908788	3531	2	-1.2881	0.89118	0.89114	0.97199	16974	0	-1.2881
KCNH4	4	0.10237	0.17647	0.908788	3532	2	-0.78616	0.89118	0.89114	0.97199	16307	0	-0.78616
CHMP4C	4	0.10237	0.17647	0.908788	3533	2	-0.78616	0.89118	0.89114	0.97199	17030	0	-0.78616
SLC39A7	4	0.10237	0.17647	0.908788	3534	2	-0.28425	0.65232	0.6522	0.970422	11627	0	-0.28425
KCNJ5	4	0.10237	0.17647	0.908788	3535	2	-0.49304	0.10129	0.13261	0.897576	2189	1	-0.49304
UBAP1	4	0.10237	0.17647	0.908788	3536	2	-0.49304	0.017442	0.03401	0.883486	581	1	-0.49304
PARP11	4	0.10237	0.17647	0.908788	3537	2	-0.99622	0.98595	0.98593	0.995681	18638	0	-0.99622
ZFP828	4	0.10237	0.17647	0.908788	3538	2	-0.28425	0.89118	0.89114	0.97199	16300	0	-0.28425
ANKMY2	4	0.10237	0.17647	0.908788	3539	2	-0.28425	0.51232	0.51198	0.966282	8748	0	-0.28425
APBA1	4	0.10237	0.17647	0.908788	3540	2	-0.78616	0.51232	0.51198	0.966282	9447	0	-0.78616
RNF138	4	0.10237	0.17647	0.908788	3541	2	-0.78616	0.68347	0.68335	0.97199	13135	0	-0.78616
FURIN	4	0.10237	0.17647	0.908788	3542	2	-0.28425	0.89118	0.89114	0.97199	17025	0	-0.28425
SYNB	4	0.10237	0.17647	0.908788	3543	2	-0.99336	0.89118	0.89114	0.97199	16967	0	-0.99336
